wpp,file_group,VarID,Variant,col_name
2000,Fertility_by_Age,5,Constant fertility,PASFR
2000,Fertility_by_Age,6,Instant replacement,LocID
2000,Fertility_by_Age,6,Instant replacement,Location
2000,Fertility_by_Age,6,Instant replacement,Time
2000,Fertility_by_Age,6,Instant replacement,MidPeriod
2000,Fertility_by_Age,6,Instant replacement,AgeGrp
2000,Fertility_by_Age,6,Instant replacement,AgeGrpStart
2000,Fertility_by_Age,6,Instant replacement,AgeGrpSpan
2000,Fertility_by_Age,6,Instant replacement,ASFR
2000,Fertility_by_Age,6,Instant replacement,Births
2000,Fertility_by_Age,6,Instant replacement,PASFR
2000,Fertility_by_Age,7,Zero migration,LocID
2000,Fertility_by_Age,7,Zero migration,Location
2000,Fertility_by_Age,7,Zero migration,Time
2000,Fertility_by_Age,7,Zero migration,MidPeriod
2000,Fertility_by_Age,7,Zero migration,AgeGrp
2000,Fertility_by_Age,7,Zero migration,AgeGrpStart
2000,Fertility_by_Age,7,Zero migration,AgeGrpSpan
2000,Fertility_by_Age,7,Zero migration,ASFR
2000,Fertility_by_Age,7,Zero migration,Births
2000,Fertility_by_Age,7,Zero migration,PASFR
2000,Fertility_by_Age,8,Constant mortality,LocID
2000,Fertility_by_Age,8,Constant mortality,Location
2000,Fertility_by_Age,8,Constant mortality,Time
2000,Fertility_by_Age,8,Constant mortality,MidPeriod
2000,Fertility_by_Age,8,Constant mortality,AgeGrp
2000,Fertility_by_Age,8,Constant mortality,AgeGrpStart
2000,Fertility_by_Age,8,Constant mortality,AgeGrpSpan
2000,Fertility_by_Age,8,Constant mortality,ASFR
2000,Fertility_by_Age,8,Constant mortality,Births
2000,Fertility_by_Age,8,Constant mortality,PASFR
2000,Fertility_by_Age,9,No change,LocID
2000,Fertility_by_Age,9,No change,Location
2000,Fertility_by_Age,9,No change,Time
2000,Fertility_by_Age,9,No change,MidPeriod
2000,Fertility_by_Age,9,No change,AgeGrp
2000,Fertility_by_Age,9,No change,AgeGrpStart
2000,Fertility_by_Age,9,No change,AgeGrpSpan
2000,Fertility_by_Age,9,No change,ASFR
2000,Fertility_by_Age,9,No change,Births
2000,Fertility_by_Age,9,No change,PASFR
2000,Period_Indicators,2,Medium,LocID
2000,Period_Indicators,2,Medium,Location
2000,Period_Indicators,2,Medium,Time
2000,Period_Indicators,2,Medium,MidPeriod
2000,Period_Indicators,2,Medium,TFR
2000,Period_Indicators,2,Medium,NRR
2000,Period_Indicators,2,Medium,CBR
2000,Period_Indicators,2,Medium,Births
2000,Period_Indicators,2,Medium,LEx
2000,Period_Indicators,2,Medium,LExMale
2000,Period_Indicators,2,Medium,LExFemale
2000,Period_Indicators,2,Medium,IMR
2000,Period_Indicators,2,Medium,Q5
2000,Period_Indicators,2,Medium,CDR
2000,Period_Indicators,2,Medium,Deaths
2000,Period_Indicators,2,Medium,DeathsMale
2000,Period_Indicators,2,Medium,DeathsFemale
2000,Period_Indicators,2,Medium,CNMR
2000,Period_Indicators,2,Medium,NetMigrations
2000,Period_Indicators,2,Medium,GrowthRate
2000,Period_Indicators,2,Medium,NatIncr
2000,Period_Indicators,2,Medium,SRB
2000,Period_Indicators,2,Medium,MAC
2000,Period_Indicators,3,High,LocID
2000,Period_Indicators,3,High,Location
2000,Period_Indicators,3,High,Time
2000,Period_Indicators,3,High,MidPeriod
2000,Period_Indicators,3,High,TFR
2000,Period_Indicators,3,High,NRR
2000,Period_Indicators,3,High,CBR
2000,Period_Indicators,3,High,Births
2000,Period_Indicators,3,High,LEx
2000,Period_Indicators,3,High,LExMale
2000,Period_Indicators,3,High,LExFemale
2000,Period_Indicators,3,High,IMR
2000,Period_Indicators,3,High,Q5
2000,Period_Indicators,3,High,CDR
2000,Period_Indicators,3,High,Deaths
2000,Period_Indicators,3,High,DeathsMale
2000,Period_Indicators,3,High,DeathsFemale
2000,Period_Indicators,3,High,CNMR
2000,Period_Indicators,3,High,NetMigrations
2000,Period_Indicators,3,High,GrowthRate
2000,Period_Indicators,3,High,NatIncr
2000,Period_Indicators,3,High,SRB
2000,Period_Indicators,3,High,MAC
2000,Period_Indicators,4,Low,LocID
2000,Period_Indicators,4,Low,Location
2000,Period_Indicators,4,Low,Time
2000,Period_Indicators,4,Low,MidPeriod
2000,Period_Indicators,4,Low,TFR
2000,Period_Indicators,4,Low,NRR
2000,Period_Indicators,4,Low,CBR
2000,Period_Indicators,4,Low,Births
2000,Period_Indicators,4,Low,LEx
2000,Period_Indicators,4,Low,LExMale
2000,Period_Indicators,4,Low,LExFemale
2000,Period_Indicators,4,Low,IMR
2000,Period_Indicators,4,Low,Q5
2000,Period_Indicators,4,Low,CDR
2000,Period_Indicators,4,Low,Deaths
2000,Period_Indicators,4,Low,DeathsMale
2000,Period_Indicators,4,Low,DeathsFemale
2000,Period_Indicators,4,Low,CNMR
2000,Period_Indicators,4,Low,NetMigrations
2000,Period_Indicators,4,Low,GrowthRate
2000,Period_Indicators,4,Low,NatIncr
2000,Period_Indicators,4,Low,SRB
2000,Period_Indicators,4,Low,MAC
2000,Period_Indicators,5,Constant fertility,LocID
2000,Period_Indicators,5,Constant fertility,Location
2000,Period_Indicators,5,Constant fertility,Time
2000,Period_Indicators,5,Constant fertility,MidPeriod
2000,Period_Indicators,5,Constant fertility,TFR
2000,Period_Indicators,5,Constant fertility,NRR
2000,Period_Indicators,5,Constant fertility,CBR
2000,Period_Indicators,5,Constant fertility,Births
2000,Period_Indicators,5,Constant fertility,LEx
2000,Period_Indicators,5,Constant fertility,LExMale
2000,Period_Indicators,5,Constant fertility,LExFemale
2000,Period_Indicators,5,Constant fertility,IMR
2000,Period_Indicators,5,Constant fertility,Q5
2000,Period_Indicators,5,Constant fertility,CDR
2000,Period_Indicators,5,Constant fertility,Deaths
2000,Period_Indicators,5,Constant fertility,DeathsMale
2000,Period_Indicators,5,Constant fertility,DeathsFemale
2000,Period_Indicators,5,Constant fertility,CNMR
2000,Period_Indicators,5,Constant fertility,NetMigrations
2000,Period_Indicators,5,Constant fertility,GrowthRate
2000,Period_Indicators,5,Constant fertility,NatIncr
2000,Period_Indicators,5,Constant fertility,SRB
2000,Period_Indicators,5,Constant fertility,MAC
2000,Period_Indicators,6,Instant replacement,LocID
2000,Period_Indicators,6,Instant replacement,Location
2000,Period_Indicators,6,Instant replacement,Time
2000,Period_Indicators,6,Instant replacement,MidPeriod
2000,Period_Indicators,6,Instant replacement,TFR
2000,Period_Indicators,6,Instant replacement,NRR
2000,Period_Indicators,6,Instant replacement,CBR
2000,Period_Indicators,6,Instant replacement,Births
2000,Period_Indicators,6,Instant replacement,LEx
2000,Period_Indicators,6,Instant replacement,LExMale
2000,Period_Indicators,6,Instant replacement,LExFemale
2000,Period_Indicators,6,Instant replacement,IMR
2000,Period_Indicators,6,Instant replacement,Q5
2000,Period_Indicators,6,Instant replacement,CDR
2000,Period_Indicators,6,Instant replacement,Deaths
2000,Period_Indicators,6,Instant replacement,DeathsMale
2000,Period_Indicators,6,Instant replacement,DeathsFemale
2000,Period_Indicators,6,Instant replacement,CNMR
2000,Period_Indicators,6,Instant replacement,NetMigrations
2000,Period_Indicators,6,Instant replacement,GrowthRate
2000,Period_Indicators,6,Instant replacement,NatIncr
2000,Period_Indicators,6,Instant replacement,SRB
2000,Period_Indicators,6,Instant replacement,MAC
2000,Period_Indicators,7,Zero migration,LocID
2000,Period_Indicators,7,Zero migration,Location
2000,Period_Indicators,7,Zero migration,Time
2000,Period_Indicators,7,Zero migration,MidPeriod
2000,Period_Indicators,7,Zero migration,TFR
2000,Period_Indicators,7,Zero migration,NRR
2000,Period_Indicators,7,Zero migration,CBR
2000,Period_Indicators,7,Zero migration,Births
2000,Period_Indicators,7,Zero migration,LEx
2000,Period_Indicators,7,Zero migration,LExMale
2000,Period_Indicators,7,Zero migration,LExFemale
2000,Period_Indicators,7,Zero migration,IMR
2000,Period_Indicators,7,Zero migration,Q5
2000,Period_Indicators,7,Zero migration,CDR
2000,Period_Indicators,7,Zero migration,Deaths
2000,Period_Indicators,7,Zero migration,DeathsMale
2000,Period_Indicators,7,Zero migration,DeathsFemale
2000,Period_Indicators,7,Zero migration,CNMR
2000,Period_Indicators,7,Zero migration,NetMigrations
2000,Period_Indicators,7,Zero migration,GrowthRate
2000,Period_Indicators,7,Zero migration,NatIncr
2000,Period_Indicators,7,Zero migration,SRB
2000,Period_Indicators,7,Zero migration,MAC
2000,Period_Indicators,8,Constant mortality,LocID
2000,Period_Indicators,8,Constant mortality,Location
2000,Period_Indicators,8,Constant mortality,Time
2000,Period_Indicators,8,Constant mortality,MidPeriod
2000,Period_Indicators,8,Constant mortality,TFR
2000,Period_Indicators,8,Constant mortality,NRR
2000,Period_Indicators,8,Constant mortality,CBR
2000,Period_Indicators,8,Constant mortality,Births
2000,Period_Indicators,8,Constant mortality,LEx
2000,Period_Indicators,8,Constant mortality,LExMale
2000,Period_Indicators,8,Constant mortality,LExFemale
2000,Period_Indicators,8,Constant mortality,IMR
2000,Period_Indicators,8,Constant mortality,Q5
2000,Period_Indicators,8,Constant mortality,CDR
2000,Period_Indicators,8,Constant mortality,Deaths
2000,Period_Indicators,8,Constant mortality,DeathsMale
2000,Period_Indicators,8,Constant mortality,DeathsFemale
2000,Period_Indicators,8,Constant mortality,CNMR
2000,Period_Indicators,8,Constant mortality,NetMigrations
2000,Period_Indicators,8,Constant mortality,GrowthRate
2000,Period_Indicators,8,Constant mortality,NatIncr
2000,Period_Indicators,8,Constant mortality,SRB
2000,Period_Indicators,8,Constant mortality,MAC
2000,Period_Indicators,9,No change,LocID
2000,Period_Indicators,9,No change,Location
2000,Period_Indicators,9,No change,Time
2000,Period_Indicators,9,No change,MidPeriod
2000,Period_Indicators,9,No change,TFR
2000,Period_Indicators,9,No change,NRR
2000,Period_Indicators,9,No change,CBR
2000,Period_Indicators,9,No change,Births
2000,Period_Indicators,9,No change,LEx
2000,Period_Indicators,9,No change,LExMale
2000,Period_Indicators,9,No change,LExFemale
2000,Period_Indicators,9,No change,IMR
2000,Period_Indicators,9,No change,Q5
2000,Period_Indicators,9,No change,CDR
2000,Period_Indicators,9,No change,Deaths
2000,Period_Indicators,9,No change,DeathsMale
2000,Period_Indicators,9,No change,DeathsFemale
2000,Period_Indicators,9,No change,CNMR
2000,Period_Indicators,9,No change,NetMigrations
2000,Period_Indicators,9,No change,GrowthRate
2000,Period_Indicators,9,No change,NatIncr
2000,Period_Indicators,9,No change,SRB
2000,Period_Indicators,9,No change,MAC
2000,PopulationByAgeSex,2,Medium,LocID
2000,PopulationByAgeSex,2,Medium,Location
2000,PopulationByAgeSex,2,Medium,Time
2000,PopulationByAgeSex,2,Medium,MidPeriod
2000,PopulationByAgeSex,2,Medium,AgeGrp
2000,PopulationByAgeSex,2,Medium,AgeGrpStart
2000,PopulationByAgeSex,2,Medium,AgeGrpSpan
2000,PopulationByAgeSex,2,Medium,PopMale
2000,PopulationByAgeSex,2,Medium,PopFemale
2000,PopulationByAgeSex,2,Medium,PopTotal
2000,PopulationByAgeSex,3,High,LocID
2000,PopulationByAgeSex,3,High,Location
2000,PopulationByAgeSex,3,High,Time
2000,PopulationByAgeSex,3,High,MidPeriod
2000,PopulationByAgeSex,3,High,AgeGrp
2000,PopulationByAgeSex,3,High,AgeGrpStart
2000,PopulationByAgeSex,3,High,AgeGrpSpan
2000,PopulationByAgeSex,3,High,PopMale
2000,PopulationByAgeSex,3,High,PopFemale
2000,PopulationByAgeSex,3,High,PopTotal
2000,PopulationByAgeSex,4,Low,LocID
2000,PopulationByAgeSex,4,Low,Location
2000,PopulationByAgeSex,4,Low,Time
2000,PopulationByAgeSex,4,Low,MidPeriod
2000,PopulationByAgeSex,4,Low,AgeGrp
2000,PopulationByAgeSex,4,Low,AgeGrpStart
2000,PopulationByAgeSex,4,Low,AgeGrpSpan
2000,PopulationByAgeSex,4,Low,PopMale
2000,PopulationByAgeSex,4,Low,PopFemale
2000,PopulationByAgeSex,4,Low,PopTotal
2000,PopulationByAgeSex,5,Constant fertility,LocID
2000,PopulationByAgeSex,5,Constant fertility,Location
2000,PopulationByAgeSex,5,Constant fertility,Time
2000,PopulationByAgeSex,5,Constant fertility,MidPeriod
2000,PopulationByAgeSex,5,Constant fertility,AgeGrp
2000,PopulationByAgeSex,5,Constant fertility,AgeGrpStart
2000,PopulationByAgeSex,5,Constant fertility,AgeGrpSpan
2000,PopulationByAgeSex,5,Constant fertility,PopMale
2000,PopulationByAgeSex,5,Constant fertility,PopFemale
2000,PopulationByAgeSex,5,Constant fertility,PopTotal
2000,PopulationByAgeSex,6,Instant replacement,LocID
2000,PopulationByAgeSex,6,Instant replacement,Location
2000,PopulationByAgeSex,6,Instant replacement,Time
2000,PopulationByAgeSex,6,Instant replacement,MidPeriod
2000,PopulationByAgeSex,6,Instant replacement,AgeGrp
2000,PopulationByAgeSex,6,Instant replacement,AgeGrpStart
2000,PopulationByAgeSex,6,Instant replacement,AgeGrpSpan
2000,PopulationByAgeSex,6,Instant replacement,PopMale
